gameId,creationTime,gameDuration,seasonId,winner,team1Wins,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,t1_champ_ids,t2_champ_ids,t1_champ_names,t2_champ_names,t1_champ_tags,t2_champ_tags,t1_summoner_spells_ids,t2_summoner_spells_ids,t1_summoner_spells_names,t2_summoner_spells_names,t1_towerKills,t1_inhibitorKills,t1_baronKills,t1_dragonKills,t1_riftHeraldKills,t2_towerKills,t2_inhibitorKills,t2_baronKills,t2_dragonKills,t2_riftHeraldKills,t1_bans,t2_bans,t1_ban_names,t2_ban_names,t1_objectives,t2_objectives
3328367465,1504447715515,1153,9,1,True,1,1,1,0,1,0,"[19, 16, 238, 82, 15]","[92, 245, 99, 121, 236]","['Warwick', 'Soraka', 'Zed', 'Mordekaiser', 'Sivir']","['Riven', 'Ekko', 'Lux', ""Kha'Zix"", 'Lucian']","[['Fighter', 'Tank'], ['Support', 'Mage'], ['Assassin', 'Fighter'], ['Fighter'], ['Marksman']]","[['Fighter', 'Assassin'], ['Assassin', 'Fighter'], ['Mage', 'Support'], ['Assassin', 'Fighter'], ['Marksman']]","[[11, 4], [3, 4], [14, 4], [12, 4], [4, 7]]","[[4, 12], [4, 14], [7, 4], [4, 11], [7, 4]]","[['Smite', 'Flash'], ['Exhaust', 'Flash'], ['Ignite', 'Flash'], ['Teleport', 'Flash'], ['Flash', 'Heal']]","[['Flash', 'Teleport'], ['Flash', 'Ignite'], ['Heal', 'Flash'], ['Flash', 'Smite'], ['Heal', 'Flash']]",11,3,0,1,0,0,0,0,0,0,"[122, 105, 53, 126, 67]","[51, 11, 157, 53, 122]","['Darius', 'Fizz', 'Blitzcrank', 'Jayce', 'Vayne']","['Caitlyn', 'Master Yi', 'Yasuo', 'Blitzcrank', 'Darius']","[11, 3, 0, 1, 0]","[0, 0, 0, 0, 0]"
3289325228,1501793988703,1365,9,1,True,2,1,1,1,1,0,"[28, 40, 41, 238, 51]","[15, 117, 85, 61, 141]","['Evelynn', 'Janna', 'Gangplank', 'Zed', 'Caitlyn']","['Sivir', 'Lulu', 'Kennen', 'Orianna', 'Kayn']","[['Assassin', 'Mage'], ['Support', 'Mage'], ['Fighter'], ['Assassin', 'Fighter'], ['Marksman']]","[['Marksman'], ['Support', 'Mage'], ['Mage', 'Marksman'], ['Mage', 'Support'], ['Fighter', 'Assassin']]","[[4, 11], [4, 3], [4, 12], [14, 4], [7, 4]]","[[4, 7], [4, 3], [12, 4], [3, 4], [4, 11]]","[['Flash', 'Smite'], ['Flash', 'Exhaust'], ['Flash', 'Teleport'], ['Ignite', 'Flash'], ['Heal', 'Flash']]","[['Flash', 'Heal'], ['Flash', 'Exhaust'], ['Teleport', 'Flash'], ['Exhaust', 'Flash'], ['Flash', 'Smite']]",9,1,1,1,0,1,0,0,0,0,"[31, 29, 60, 57, 113]","[31, 113, 91, 134, 57]","[""Cho'Gath"", 'Twitch', 'Elise', 'Maokai', 'Sejuani']","[""Cho'Gath"", 'Sejuani', 'Talon', 'Syndra', 'Maokai']","[9, 1, 1, 1, 0]","[1, 0, 0, 0, 0]"
3314475889,1503443245417,1408,9,2,False,2,2,2,2,2,2,"[141, 238, 17, 497, 119]","[10, 16, 222, 107, 11]","['Kayn', 'Zed', 'Teemo', 'Rakan', 'Draven']","['Kayle', 'Soraka', 'Jinx', 'Rengar', 'Master Yi']","[['Fighter', 'Assassin'], ['Assassin', 'Fighter'], ['Marksman', 'Assassin'], ['Support'], ['Marksman']]","[['Fighter', 'Support'], ['Support', 'Mage'], ['Marksman'], ['Assassin', 'Fighter'], ['Assassin', 'Fighter']]","[[11, 4], [4, 14], [4, 12], [14, 4], [7, 4]]","[[14, 4], [3, 4], [4, 7], [12, 4], [11, 6]]","[['Smite', 'Flash'], ['Flash', 'Ignite'], ['Flash', 'Teleport'], ['Ignite', 'Flash'], ['Heal', 'Flash']]","[['Ignite', 'Flash'], ['Exhaust', 'Flash'], ['Flash', 'Heal'], ['Teleport', 'Flash'], ['Smite', 'Ghost']]",0,0,0,0,0,7,1,1,2,1,"[8, 112, 51, 40, 75]","[6, 117, 202, 58, 45]","['Vladimir', 'Viktor', 'Caitlyn', 'Janna', 'Nasus']","['Urgot', 'Lulu', 'Jhin', 'Renekton', 'Veigar']","[0, 0, 0, 0, 0]","[7, 1, 1, 2, 1]"
3274503417,1500759448473,1338,9,2,False,1,1,0,0,2,2,"[157, 238, 9, 21, 141]","[31, 2, 412, 99, 222]","['Yasuo', 'Zed', 'Fiddlesticks', 'Miss Fortune', 'Kayn']","[""Cho'Gath"", 'Olaf', 'Thresh', 'Lux', 'Jinx']","[['Fighter', 'Assassin'], ['Assassin', 'Fighter'], ['Mage', 'Support'], ['Marksman'], ['Fighter', 'Assassin']]","[['Tank', 'Mage'], ['Fighter', 'Tank'], ['Support', 'Fighter'], ['Mage', 'Support'], ['Marksman']]","[[4, 12], [14, 4], [4, 3], [4, 7], [4, 11]]","[[11, 4], [4, 12], [4, 3], [14, 4], [4, 7]]","[['Flash', 'Teleport'], ['Ignite', 'Flash'], ['Flash', 'Exhaust'], ['Flash', 'Heal'], ['Flash', 'Smite']]","[['Smite', 'Flash'], ['Flash', 'Teleport'], ['Flash', 'Exhaust'], ['Ignite', 'Flash'], ['Flash', 'Heal']]",3,0,0,0,0,5,0,0,1,1,"[245, 105, 121, 122, 53]","[122, 114, 119, 89, 112]","['Ekko', 'Fizz', ""Kha'Zix"", 'Darius', 'Blitzcrank']","['Darius', 'Fiora', 'Draven', 'Leona', 'Viktor']","[3, 0, 0, 0, 0]","[5, 0, 0, 1, 1]"
3326388154,1504296956148,1386,9,1,True,2,1,0,0,1,1,"[126, 7, 19, 99, 96]","[164, 113, 202, 432, 238]","['Jayce', 'LeBlanc', 'Warwick', 'Lux', ""Kog'Maw""]","['Camille', 'Sejuani', 'Jhin', 'Bard', 'Zed']","[['Fighter', 'Marksman'], ['Assassin', 'Mage'], ['Fighter', 'Tank'], ['Mage', 'Support'], ['Marksman', 'Mage']]","[['Fighter', 'Tank'], ['Tank', 'Fighter'], ['Marksman', 'Assassin'], ['Support', 'Mage'], ['Assassin', 'Fighter']]","[[4, 12], [14, 4], [4, 11], [14, 4], [4, 7]]","[[12, 4], [4, 11], [4, 7], [4, 3], [14, 4]]","[['Flash', 'Teleport'], ['Ignite', 'Flash'], ['Flash', 'Smite'], ['Ignite', 'Flash'], ['Flash', 'Heal']]","[['Teleport', 'Flash'], ['Flash', 'Smite'], ['Flash', 'Heal'], ['Flash', 'Exhaust'], ['Ignite', 'Flash']]",3,0,0,1,1,0,0,0,1,0,"[40, 157, 120, 53, 141]","[427, 57, 45, 150, 122]","['Janna', 'Yasuo', 'Hecarim', 'Blitzcrank', 'Kayn']","['Ivern', 'Maokai', 'Veigar', 'Gnar', 'Darius']","[3, 0, 0, 1, 1]","[0, 0, 0, 1, 0]"
3327533413,1504370585246,205,9,1,True,0,0,0,0,0,0,"[238, 59, 53, 17, 18]","[86, 64, 74, 516, 105]","['Zed', 'Jarvan IV', 'Blitzcrank', 'Teemo', 'Tristana']","['Garen', 'Lee Sin', 'Heimerdinger', 'Ornn', 'Fizz']","[['Assassin', 'Fighter'], ['Tank', 'Fighter'], ['Tank', 'Fighter'], ['Marksman', 'Assassin'], ['Marksman', 'Assassin']]","[['Fighter', 'Tank'], ['Fighter', 'Assassin'], ['Mage', 'Support'], ['Tank', 'Fighter'], ['Assassin', 'Fighter']]","[[4, 11], [11, 4], [4, 11], [11, 4], [12, 4]]","[[11, 4], [4, 12], [4, 7], [4, 3], [4, 14]]","[['Flash', 'Smite'], ['Smite', 'Flash'], ['Flash', 'Smite'], ['Smite', 'Flash'], ['Teleport', 'Flash']]","[['Smite', 'Flash'], ['Flash', 'Teleport'], ['Flash', 'Heal'], ['Flash', 'Exhaust'], ['Flash', 'Ignite']]",0,0,0,0,0,0,0,0,0,0,"[114, 67, 119, 90, 44]","[157, 19, 122, 31, 51]","['Fiora', 'Vayne', 'Draven', 'Malzahar', 'Taric']","['Yasuo', 'Warwick', 'Darius', ""Cho'Gath"", 'Caitlyn']","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
3331170658,1504632201223,1175,9,1,True,2,1,0,0,2,1,"[150, 202, 412, 20, 238]","[121, 69, 86, 117, 119]","['Gnar', 'Jhin', 'Thresh', 'Nunu', 'Zed']","[""Kha'Zix"", 'Cassiopeia', 'Garen', 'Lulu', 'Draven']","[['Fighter', 'Tank'], ['Marksman', 'Assassin'], ['Support', 'Fighter'], ['Support', 'Fighter'], ['Assassin', 'Fighter']]","[['Assassin', 'Fighter'], ['Mage'], ['Fighter', 'Tank'], ['Support', 'Mage'], ['Marksman']]","[[4, 12], [7, 4], [3, 4], [4, 11], [14, 4]]","[[11, 4], [4, 6], [4, 6], [3, 4], [4, 7]]","[['Flash', 'Teleport'], ['Heal', 'Flash'], ['Exhaust', 'Flash'], ['Flash', 'Smite'], ['Ignite', 'Flash']]","[['Smite', 'Flash'], ['Flash', 'Ghost'], ['Flash', 'Ghost'], ['Exhaust', 'Flash'], ['Flash', 'Heal']]",6,0,0,0,1,0,0,0,1,0,"[102, 75, 40, 31, 64]","[79, 40, 157, 8, 113]","['Shyvana', 'Nasus', 'Janna', ""Cho'Gath"", 'Lee Sin']","['Gragas', 'Janna', 'Yasuo', 'Vladimir', 'Sejuani']","[6, 0, 0, 0, 1]","[0, 0, 0, 1, 0]"
3273551055,1500671001331,224,9,1,True,1,0,0,0,0,0,"[122, 10, 59, 15, 238]","[119, 1, 85, 45, 28]","['Darius', 'Kayle', 'Jarvan IV', 'Sivir', 'Zed']","['Draven', 'Annie', 'Kennen', 'Veigar', 'Evelynn']","[['Fighter', 'Tank'], ['Fighter', 'Support'], ['Tank', 'Fighter'], ['Marksman'], ['Assassin', 'Fighter']]","[['Marksman'], ['Mage'], ['Mage', 'Marksman'], ['Mage'], ['Assassin', 'Mage']]","[[12, 4], [3, 4], [11, 4], [4, 7], [14, 4]]","[[4, 7], [21, 4], [12, 4], [4, 3], [11, 4]]","[['Teleport', 'Flash'], ['Exhaust', 'Flash'], ['Smite', 'Flash'], ['Flash', 'Heal'], ['Ignite', 'Flash']]","[['Flash', 'Heal'], ['Barrier', 'Flash'], ['Teleport', 'Flash'], ['Flash', 'Exhaust'], ['Smite', 'Flash']]",0,0,0,0,0,0,0,0,0,0,"[141, 19, 31, 420, 240]","[11, 6, 30, 51, 267]","['Kayn', 'Warwick', ""Cho'Gath"", 'Illaoi', 'Kled']","['Master Yi', 'Urgot', 'Karthus', 'Caitlyn', 'Nami']","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
3327707996,1504381169242,1143,9,2,False,2,2,2,0,2,0,"[104, 51, 238, 56, 53]","[59, 412, 245, 98, 498]","['Graves', 'Caitlyn', 'Zed', 'Nocturne', 'Blitzcrank']","['Jarvan IV', 'Thresh', 'Ekko', 'Shen', 'Xayah']","[['Marksman'], ['Marksman'], ['Assassin', 'Fighter'], ['Assassin', 'Fighter'], ['Tank', 'Fighter']]","[['Tank', 'Fighter'], ['Support', 'Fighter'], ['Assassin', 'Fighter'], ['Tank'], ['Marksman']]","[[4, 14], [4, 7], [14, 4], [11, 4], [14, 4]]","[[4, 11], [4, 3], [4, 14], [4, 3], [4, 7]]","[['Flash', 'Ignite'], ['Flash', 'Heal'], ['Ignite', 'Flash'], ['Smite', 'Flash'], ['Ignite', 'Flash']]","[['Flash', 'Smite'], ['Flash', 'Exhaust'], ['Flash', 'Ignite'], ['Flash', 'Exhaust'], ['Flash', 'Heal']]",0,0,0,0,0,10,2,0,1,0,"[29, 105, 11, 18, 122]","[103, 202, 114, 157, 11]","['Twitch', 'Fizz', 'Master Yi', 'Tristana', 'Darius']","['Ahri', 'Jhin', 'Fiora', 'Yasuo', 'Master Yi']","[0, 0, 0, 0, 0]","[10, 2, 0, 1, 0]"
3280547811,1501168090450,1248,9,2,False,1,2,0,0,2,2,"[59, 44, 238, 15, 8]","[266, 22, 99, 267, 141]","['Jarvan IV', 'Taric', 'Zed', 'Sivir', 'Vladimir']","['Aatrox', 'Ashe', 'Lux', 'Nami', 'Kayn']","[['Tank', 'Fighter'], ['Support', 'Fighter'], ['Assassin', 'Fighter'], ['Marksman'], ['Mage', 'Tank']]","[['Fighter', 'Tank'], ['Marksman', 'Support'], ['Mage', 'Support'], ['Support', 'Mage'], ['Fighter', 'Assassin']]","[[11, 4], [3, 4], [14, 4], [7, 4], [12, 4]]","[[12, 4], [4, 7], [21, 4], [3, 4], [11, 4]]","[['Smite', 'Flash'], ['Exhaust', 'Flash'], ['Ignite', 'Flash'], ['Heal', 'Flash'], ['Teleport', 'Flash']]","[['Teleport', 'Flash'], ['Flash', 'Heal'], ['Barrier', 'Flash'], ['Exhaust', 'Flash'], ['Smite', 'Flash']]",2,0,0,0,0,3,0,0,1,1,"[122, 53, 127, 29, 19]","[134, 31, 61, 53, 6]","['Darius', 'Blitzcrank', 'Lissandra', 'Twitch', 'Warwick']","['Syndra', ""Cho'Gath"", 'Orianna', 'Blitzcrank', 'Urgot']","[2, 0, 0, 0, 0]","[3, 0, 0, 1, 1]"
3329425157,1504510960049,1109,9,1,True,1,1,0,0,1,0,"[17, 238, 516, 33, 81]","[67, 117, 8, 3, 11]","['Teemo', 'Zed', 'Ornn', 'Rammus', 'Ezreal']","['Vayne', 'Lulu', 'Vladimir', 'Galio', 'Master Yi']","[['Marksman', 'Assassin'], ['Assassin', 'Fighter'], ['Tank', 'Fighter'], ['Tank', 'Fighter'], ['Marksman', 'Mage']]","[['Marksman', 'Assassin'], ['Support', 'Mage'], ['Mage', 'Tank'], ['Tank', 'Mage'], ['Assassin', 'Fighter']]","[[14, 4], [14, 4], [14, 4], [4, 11], [4, 7]]","[[4, 7], [3, 4], [4, 14], [4, 12], [11, 4]]","[['Ignite', 'Flash'], ['Ignite', 'Flash'], ['Ignite', 'Flash'], ['Flash', 'Smite'], ['Flash', 'Heal']]","[['Flash', 'Heal'], ['Exhaust', 'Flash'], ['Flash', 'Ignite'], ['Flash', 'Teleport'], ['Smite', 'Flash']]",3,0,0,1,0,0,0,0,0,0,"[29, 16, 119, 55, 31]","[18, 55, 119, 90, 40]","['Twitch', 'Soraka', 'Draven', 'Katarina', ""Cho'Gath""]","['Tristana', 'Katarina', 'Draven', 'Malzahar', 'Janna']","[3, 0, 0, 1, 0]","[0, 0, 0, 0, 0]"
3328164995,1504435640151,1149,9,2,False,2,2,0,0,2,0,"[238, 202, 89, 19, 133]","[8, 54, 141, 429, 157]","['Zed', 'Jhin', 'Leona', 'Warwick', 'Quinn']","['Vladimir', 'Malphite', 'Kayn', 'Kalista', 'Yasuo']","[['Assassin', 'Fighter'], ['Marksman', 'Assassin'], ['Tank', 'Support'], ['Fighter', 'Tank'], ['Marksman', 'Fighter']]","[['Mage', 'Tank'], ['Tank', 'Fighter'], ['Fighter', 'Assassin'], ['Marksman'], ['Fighter', 'Assassin']]","[[4, 14], [7, 4], [4, 3], [11, 14], [12, 4]]","[[4, 12], [3, 4], [4, 11], [4, 7], [4, 3]]","[['Flash', 'Ignite'], ['Heal', 'Flash'], ['Flash', 'Exhaust'], ['Smite', 'Ignite'], ['Teleport', 'Flash']]","[['Flash', 'Teleport'], ['Exhaust', 'Flash'], ['Flash', 'Smite'], ['Flash', 'Heal'], ['Flash', 'Exhaust']]",0,0,0,0,0,6,0,0,1,0,"[119, 55, 31, 122, 105]","[16, 23, 31, 29, 6]","['Draven', 'Katarina', ""Cho'Gath"", 'Darius', 'Fizz']","['Soraka', 'Tryndamere', ""Cho'Gath"", 'Twitch', 'Urgot']","[0, 0, 0, 0, 0]","[6, 0, 0, 1, 0]"
3323307607,1504095245630,1230,9,1,True,1,1,1,0,1,0,"[203, 412, 10, 236, 134]","[420, 238, 141, 16, 51]","['Kindred', 'Thresh', 'Kayle', 'Lucian', 'Syndra']","['Illaoi', 'Zed', 'Kayn', 'Soraka', 'Caitlyn']","[['Marksman'], ['Support', 'Fighter'], ['Fighter', 'Support'], ['Marksman'], ['Mage', 'Support']]","[['Fighter', 'Tank'], ['Assassin', 'Fighter'], ['Fighter', 'Assassin'], ['Support', 'Mage'], ['Marksman']]","[[11, 4], [4, 14], [4, 12], [4, 7], [4, 3]]","[[4, 12], [14, 4], [11, 4], [7, 4], [7, 4]]","[['Smite', 'Flash'], ['Flash', 'Ignite'], ['Flash', 'Teleport'], ['Flash', 'Heal'], ['Flash', 'Exhaust']]","[['Flash', 'Teleport'], ['Ignite', 'Flash'], ['Smite', 'Flash'], ['Heal', 'Flash'], ['Heal', 'Flash']]",6,1,0,1,0,0,0,0,0,0,"[55, 157, 57, 113, 117]","[84, 53, 119, 29, 120]","['Katarina', 'Yasuo', 'Maokai', 'Sejuani', 'Lulu']","['Akali', 'Blitzcrank', 'Draven', 'Twitch', 'Hecarim']","[6, 1, 0, 1, 0]","[0, 0, 0, 0, 0]"
3317585788,1503656001320,1078,9,1,True,1,1,0,0,1,0,"[39, 254, 74, 98, 238]","[203, 86, 267, 222, 99]","['Irelia', 'Vi', 'Heimerdinger', 'Shen', 'Zed']","['Kindred', 'Garen', 'Nami', 'Jinx', 'Lux']","[['Fighter', 'Assassin'], ['Fighter', 'Assassin'], ['Mage', 'Support'], ['Tank'], ['Assassin', 'Fighter']]","[['Marksman'], ['Fighter', 'Tank'], ['Support', 'Mage'], ['Marksman'], ['Mage', 'Support']]","[[12, 4], [4, 11], [4, 7], [4, 3], [4, 14]]","[[4, 11], [4, 7], [4, 3], [4, 7], [12, 4]]","[['Teleport', 'Flash'], ['Flash', 'Smite'], ['Flash', 'Heal'], ['Flash', 'Exhaust'], ['Flash', 'Ignite']]","[['Flash', 'Smite'], ['Flash', 'Heal'], ['Flash', 'Exhaust'], ['Flash', 'Heal'], ['Teleport', 'Flash']]",4,0,0,1,0,0,0,0,0,0,"[67, 103, 64, 63, 17]","[126, 114, 11, 5, 53]","['Vayne', 'Ahri', 'Lee Sin', 'Brand', 'Teemo']","['Jayce', 'Fiora', 'Master Yi', 'Xin Zhao', 'Blitzcrank']","[4, 0, 0, 1, 0]","[0, 0, 0, 0, 0]"
3311768016,1503261327324,1412,9,1,True,1,1,0,0,1,2,"[202, 16, 421, 26, 114]","[238, 266, 15, 267, 245]","['Jhin', 'Soraka', ""Rek'Sai"", 'Zilean', 'Fiora']","['Zed', 'Aatrox', 'Sivir', 'Nami', 'Ekko']","[['Marksman', 'Assassin'], ['Support', 'Mage'], ['Fighter'], ['Support', 'Mage'], ['Fighter', 'Assassin']]","[['Assassin', 'Fighter'], ['Fighter', 'Tank'], ['Marksman'], ['Support', 'Mage'], ['Assassin', 'Fighter']]","[[7, 4], [14, 4], [4, 11], [4, 14], [12, 4]]","[[4, 14], [4, 12], [4, 7], [4, 3], [11, 4]]","[['Heal', 'Flash'], ['Ignite', 'Flash'], ['Flash', 'Smite'], ['Flash', 'Ignite'], ['Teleport', 'Flash']]","[['Flash', 'Ignite'], ['Flash', 'Teleport'], ['Flash', 'Heal'], ['Flash', 'Exhaust'], ['Smite', 'Flash']]",5,0,0,2,0,1,0,0,0,1,"[157, 141, 84, 51, 412]","[17, 122, 85, 222, 119]","['Yasuo', 'Kayn', 'Akali', 'Caitlyn', 'Thresh']","['Teemo', 'Darius', 'Kennen', 'Jinx', 'Draven']","[5, 0, 0, 2, 0]","[1, 0, 0, 0, 1]"
3313871923,1503411959290,1363,9,1,True,1,1,1,0,1,1,"[412, 61, 54, 113, 81]","[432, 126, 236, 238, 141]","['Thresh', 'Orianna', 'Malphite', 'Sejuani', 'Ezreal']","['Bard', 'Jayce', 'Lucian', 'Zed', 'Kayn']","[['Support', 'Fighter'], ['Mage', 'Support'], ['Tank', 'Fighter'], ['Tank', 'Fighter'], ['Marksman', 'Mage']]","[['Support', 'Mage'], ['Fighter', 'Marksman'], ['Marksman'], ['Assassin', 'Fighter'], ['Fighter', 'Assassin']]","[[4, 3], [14, 4], [12, 4], [11, 4], [7, 4]]","[[4, 14], [4, 12], [4, 7], [4, 14], [4, 11]]","[['Flash', 'Exhaust'], ['Ignite', 'Flash'], ['Teleport', 'Flash'], ['Smite', 'Flash'], ['Heal', 'Flash']]","[['Flash', 'Ignite'], ['Flash', 'Teleport'], ['Flash', 'Heal'], ['Flash', 'Ignite'], ['Flash', 'Smite']]",5,1,0,1,1,0,0,0,0,0,"[6, 157, 51, 122, 11]","[20, 74, 11, 17, 105]","['Urgot', 'Yasuo', 'Caitlyn', 'Darius', 'Master Yi']","['Nunu', 'Heimerdinger', 'Master Yi', 'Teemo', 'Fizz']","[5, 1, 0, 1, 1]","[0, 0, 0, 0, 0]"
3247731591,1498968838419,1065,9,1,True,2,1,0,0,0,0,"[43, 11, 29, 91, 238]","[164, 236, 74, 19, 412]","['Karma', 'Master Yi', 'Twitch', 'Talon', 'Zed']","['Camille', 'Lucian', 'Heimerdinger', 'Warwick', 'Thresh']","[['Mage', 'Support'], ['Assassin', 'Fighter'], ['Marksman', 'Assassin'], ['Assassin', 'Fighter'], ['Assassin', 'Fighter']]","[['Fighter', 'Tank'], ['Marksman'], ['Mage', 'Support'], ['Fighter', 'Tank'], ['Support', 'Fighter']]","[[3, 4], [11, 6], [4, 7], [4, 14], [14, 4]]","[[12, 4], [4, 7], [14, 4], [11, 4], [4, 3]]","[['Exhaust', 'Flash'], ['Smite', 'Ghost'], ['Flash', 'Heal'], ['Flash', 'Ignite'], ['Ignite', 'Flash']]","[['Teleport', 'Flash'], ['Flash', 'Heal'], ['Ignite', 'Flash'], ['Smite', 'Flash'], ['Flash', 'Exhaust']]",3,0,0,0,0,0,0,0,0,0,"[51, 23, 103, 53, 122]","[51, 21, 122, 99, 53]","['Caitlyn', 'Tryndamere', 'Ahri', 'Blitzcrank', 'Darius']","['Caitlyn', 'Miss Fortune', 'Darius', 'Lux', 'Blitzcrank']","[3, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
3324199897,1504125815433,1394,9,1,True,1,1,1,1,1,1,"[59, 48, 238, 18, 412]","[498, 53, 112, 121, 57]","['Jarvan IV', 'Trundle', 'Zed', 'Tristana', 'Thresh']","['Xayah', 'Blitzcrank', 'Viktor', ""Kha'Zix"", 'Maokai']","[['Tank', 'Fighter'], ['Fighter', 'Tank'], ['Assassin', 'Fighter'], ['Marksman', 'Assassin'], ['Support', 'Fighter']]","[['Marksman'], ['Tank', 'Fighter'], ['Mage'], ['Assassin', 'Fighter'], ['Tank', 'Mage']]","[[11, 4], [12, 4], [4, 14], [4, 7], [14, 4]]","[[4, 7], [4, 14], [4, 3], [4, 11], [4, 12]]","[['Smite', 'Flash'], ['Teleport', 'Flash'], ['Flash', 'Ignite'], ['Flash', 'Heal'], ['Ignite', 'Flash']]","[['Flash', 'Heal'], ['Flash', 'Ignite'], ['Flash', 'Exhaust'], ['Flash', 'Smite'], ['Flash', 'Teleport']]",10,1,1,2,1,0,0,0,1,0,"[31, 55, 8, 40, 29]","[29, 240, 31, 55, 25]","[""Cho'Gath"", 'Katarina', 'Vladimir', 'Janna', 'Twitch']","['Twitch', 'Kled', ""Cho'Gath"", 'Katarina', 'Morgana']","[10, 1, 1, 2, 1]","[0, 0, 0, 1, 0]"
3324939766,1504202167393,1365,9,1,True,1,1,0,0,2,0,"[50, 40, 67, 120, 84]","[150, 81, 33, 238, 201]","['Swain', 'Janna', 'Vayne', 'Hecarim', 'Akali']","['Gnar', 'Ezreal', 'Rammus', 'Zed', 'Braum']","[['Mage', 'Fighter'], ['Support', 'Mage'], ['Marksman', 'Assassin'], ['Fighter', 'Tank'], ['Assassin']]","[['Fighter', 'Tank'], ['Marksman', 'Mage'], ['Tank', 'Fighter'], ['Assassin', 'Fighter'], ['Support', 'Tank']]","[[3, 4], [4, 3], [7, 4], [6, 11], [4, 12]]","[[4, 12], [4, 7], [11, 4], [4, 14], [4, 3]]","[['Exhaust', 'Flash'], ['Flash', 'Exhaust'], ['Heal', 'Flash'], ['Ghost', 'Smite'], ['Flash', 'Teleport']]","[['Flash', 'Teleport'], ['Flash', 'Heal'], ['Smite', 'Flash'], ['Flash', 'Ignite'], ['Flash', 'Exhaust']]",5,0,0,1,0,0,0,0,1,0,"[64, 18, 92, 21, 412]","[141, 112, 157, 41, 53]","['Lee Sin', 'Tristana', 'Riven', 'Miss Fortune', 'Thresh']","['Kayn', 'Viktor', 'Yasuo', 'Gangplank', 'Blitzcrank']","[5, 0, 0, 1, 0]","[0, 0, 0, 1, 0]"
3331389107,1504645853530,1175,9,2,False,1,2,0,0,2,0,"[516, 21, 24, 141, 497]","[59, 26, 17, 119, 238]","['Ornn', 'Miss Fortune', 'Jax', 'Kayn', 'Rakan']","['Jarvan IV', 'Zilean', 'Teemo', 'Draven', 'Zed']","[['Tank', 'Fighter'], ['Marksman'], ['Fighter', 'Assassin'], ['Fighter', 'Assassin'], ['Support']]","[['Tank', 'Fighter'], ['Support', 'Mage'], ['Marksman', 'Assassin'], ['Marksman'], ['Assassin', 'Fighter']]","[[12, 4], [4, 7], [4, 14], [4, 11], [4, 14]]","[[11, 4], [4, 3], [12, 4], [7, 4], [14, 4]]","[['Teleport', 'Flash'], ['Flash', 'Heal'], ['Flash', 'Ignite'], ['Flash', 'Smite'], ['Flash', 'Ignite']]","[['Smite', 'Flash'], ['Flash', 'Exhaust'], ['Teleport', 'Flash'], ['Heal', 'Flash'], ['Ignite', 'Flash']]",0,0,0,0,0,4,0,0,1,0,"[107, 122, 84, 67, 18]","[245, 157, 122, 40, 105]","['Rengar', 'Darius', 'Akali', 'Vayne', 'Tristana']","['Ekko', 'Yasuo', 'Darius', 'Janna', 'Fizz']","[0, 0, 0, 0, 0]","[4, 0, 0, 1, 0]"
3323942181,1504109431303,1197,9,1,True,1,1,1,0,1,2,"[412, 202, 134, 17, 19]","[238, 64, 75, 40, 236]","['Thresh', 'Jhin', 'Syndra', 'Teemo', 'Warwick']","['Zed', 'Lee Sin', 'Nasus', 'Janna', 'Lucian']","[['Support', 'Fighter'], ['Marksman', 'Assassin'], ['Mage', 'Support'], ['Marksman', 'Assassin'], ['Fighter', 'Tank']]","[['Assassin', 'Fighter'], ['Fighter', 'Assassin'], ['Fighter', 'Tank'], ['Support', 'Mage'], ['Marksman']]","[[4, 14], [4, 7], [4, 14], [12, 4], [11, 4]]","[[14, 4], [4, 11], [12, 4], [4, 3], [4, 7]]","[['Flash', 'Ignite'], ['Flash', 'Heal'], ['Flash', 'Ignite'], ['Teleport', 'Flash'], ['Smite', 'Flash']]","[['Ignite', 'Flash'], ['Flash', 'Smite'], ['Teleport', 'Flash'], ['Flash', 'Exhaust'], ['Flash', 'Heal']]",8,1,0,1,0,0,0,0,0,1,"[6, 29, 105, 119, 141]","[67, 28, 114, 420, 53]","['Urgot', 'Twitch', 'Fizz', 'Draven', 'Kayn']","['Vayne', 'Evelynn', 'Fiora', 'Illaoi', 'Blitzcrank']","[8, 1, 0, 1, 0]","[0, 0, 0, 0, 1]"
